Dmel_CG17262 cnir Gene Expression
Dmel_CG17221 Rtn4ip1 Gene Expression
Dmel_CG17261 CG17261 Gene Expression
Dmel_CG3524 FASN2 Gene Expression
Dmel_CR43708 snRNA:LU Gene Expression
Dmel_CR32999 snRNA:U5:23D Gene Expression
Dmel_CG3523 FASN1 Gene Expression
Dmel_CG9660 toc Gene Expression
Dmel_CG8822 PpD6 Gene Expression
Dmel_CG15403 CG15403 Gene Expression
Dmel_CG12400 ND-B14.5B Gene Expression
Dmel_CG12399 Mad Gene Expression
Dmel_CG8825 Tdp1 Gene Expression
Dmel_CG3488 Hydr2 Gene Expression
Dmel_CR31734 tRNA:Ser-AGA-2-3 Gene Expression
Dmel_CG44002 CG44002 Gene Expression
Dmel_CR31951 tRNA:Ser-AGA-2-4 Gene Expression
Dmel_CG31698 CG31698 Gene Expression
Dmel_CG15404 CG15404 Gene Expression
Dmel_CG34393 CG34393 Gene Expression
Dmel_CR45336 lncRNA:CR45336 Gene Expression
Dmel_CR45337 lncRNA:CR45337 Gene Expression
Dmel_CR45338 lncRNA:CR45338 Gene Expression
Dmel_CR45706 lncRNA:CR45706 Gene Expression
Dmel_CR44484 lncRNA:CR44484 Gene Expression
Dmel_CG3347 CG3347 Gene Expression
Dmel_CG3332 OtopLb Gene Expression
Dmel_CR44485 lncRNA:CR44485 Gene Expression
Dmel_CG9664 CG9664 Gene Expression
Dmel_CG9663 CG9663 Gene Expression
Dmel_CG3277 CG3277 Gene Expression
Dmel_CG15406 CG15406 Gene Expression
Dmel_CG3326 Fign Gene Expression
Dmel_CG8837 CG8837 Gene Expression
Dmel_CG33281 CG33281 Gene Expression
Dmel_CG33282 CG33282 Gene Expression
Dmel_CG3285 CG3285 Gene Expression
Dmel_CG15408 CG15408 Gene Expression
Dmel_CG3327 E23 Gene Expression
Dmel_CG8838 CG8838 Gene Expression
Dmel_CG34394 GramD1B Gene Expression
Dmel_CG15412 CG15412 Gene Expression
Dmel_CG9662 CG9662 Gene Expression
Dmel_CG3289 Ptpa Gene Expression
Dmel_CR45301 lncRNA:CR45301 Gene Expression
Dmel_CG42459 Sfp23F Gene Expression
Dmel_CG42460 CG42460 Gene Expression
Dmel_CR44791 lncRNA:CR44791 Gene Expression
Dmel_CR44792 asRNA:TS15 Gene Expression
Dmel_CG34175 CG34175 Gene Expression
Dmel_CG3254 Pgant2 Gene Expression
Dmel_CG8840 CG8840 Gene Expression
Dmel_CG31952 CG31952 Gene Expression
Dmel_CG2772 CG2772 Gene Expression
Dmel_CG2774 Snx1 Gene Expression
Dmel_CG12795 CG12795 Gene Expression
Dmel_CG3248 Cog3 Gene Expression
Dmel_CG8843 Sec5 Gene Expression
Dmel_CG3246 CG3246 Gene Expression
Dmel_CG3241 msl-2 Gene Expression
Dmel_CR43511 mir-4971 Gene Expression
Dmel_CG8844 ND-PDSW Gene Expression
Dmel_CG3238 Pif1 Gene Expression
Dmel_CG31776 CG31776 Gene Expression
Dmel_CG31956 Pgant4 Gene Expression
Dmel_CR45372 lncRNA:CR45372 Gene Expression
Dmel_CR43928 lncRNA:CR43928 Gene Expression
Dmel_CG8846 Thor Gene Expression
Dmel_CG15414 CG15414 Gene Expression
Dmel_CG3234 tim Gene Expression
Dmel_CR46379 snoRNA:CD75 Gene Expression
Dmel_CR45299 lncRNA:CR45299 Gene Expression
Dmel_CG31954 CG31954 Gene Expression
Dmel_CR45300 asRNA:CR45300 Gene Expression
Dmel_CG33123 LeuRS Gene Expression
Dmel_CG17593 CG17593 Gene Expression
Dmel_CG3213 CG3213 Gene Expression
Dmel_CG8851 CG8851 Gene Expression
Dmel_CG3212 Sr-CIV Gene Expression
Dmel_CG8852 CG8852 Gene Expression
Dmel_CG15415 Spindly Gene Expression
Dmel_CG8853 IFT57 Gene Expression
Dmel_CR44308 lncRNA:CR44308 Gene Expression
Dmel_CG10016 drm Gene Expression
Dmel_CR44309 lncRNA:CR44309 Gene Expression
Dmel_CR44747 lncRNA:CR44747 Gene Expression
Dmel_CR43822 lncRNA:CR43822 Gene Expression
Dmel_CG43815 CG43815 Gene Expression
Dmel_CG3242 sob Gene Expression
Dmel_CR46324 lncRNA:TS2 Gene Expression
Dmel_CR43823 lncRNA:CR43823 Gene Expression
Dmel_CG3851 odd Gene Expression
Dmel_CR44310 lncRNA:CR44310 Gene Expression
Dmel_CG2788 Ugt36A1 Gene Expression
Dmel_CG15418 CG15418 Gene Expression
Dmel_CG10033 for Gene Expression
Dmel_CR43508 mir-4972 Gene Expression
Dmel_CG34340 Drgx Gene Expression
Dmel_CG42461 Sfp24Ba Gene Expression
Dmel_CG42463 Sfp24Bd Gene Expression
Dmel_CG42462 Sfp24Bb Gene Expression
Dmel_CG42602 Sfp24Bc Gene Expression
Dmel_CG16704 CG16704 Gene Expression
Dmel_CG3513 CG3513 Gene Expression
Dmel_CG31779 Acp24A4 Gene Expression
Dmel_CG43165 CG43165 Gene Expression
Dmel_CG16713 CG16713 Gene Expression
Dmel_CG16712 IM33 Gene Expression
Dmel_CG3604 CG3604 Gene Expression
Dmel_CG10031 CG10031 Gene Expression
Dmel_CG42464 CG42464 Gene Expression
Dmel_CG42465 CG42465 Gene Expression
Dmel_CG42466 Sfp24C1 Gene Expression
Dmel_CG42467 CG42467 Gene Expression
Dmel_CG43145 CG43145 Gene Expression
Dmel_CR44311 lncRNA:CR44311 Gene Expression
Dmel_CG2816 CG2816 Gene Expression
Dmel_CG31778 CG31778 Gene Expression
Dmel_CG31777 CG31777 Gene Expression
Dmel_CG33122 cutlet Gene Expression
Dmel_CG31955 CG31955 Gene Expression
Dmel_CG2818 CG2818 Gene Expression
Dmel_CG3410 lectin-24A Gene Expression
Dmel_CG2822 Shaw Gene Expression
Dmel_CG10019 CG10019 Gene Expression
Dmel_CG43707 CG43707 Gene Expression
Dmel_CG43703 CG43703 Gene Expression
Dmel_CR42926 mir-1004 Gene Expression
Dmel_CR43704 lncRNA:CR43704 Gene Expression
Dmel_CG10021 bowl Gene Expression
Dmel_CG31960 CG31960 Gene Expression
Dmel_CG3921 bark Gene Expression
Dmel_CG3920 Reph Gene Expression
Dmel_CG3407 CG3407 Gene Expression
Dmel_CR44076 lncRNA:CR44076 Gene Expression
Dmel_CR44077 lncRNA:CR44077 Gene Expression
Dmel_CG16738 slp1 Gene Expression
Dmel_CG2939 slp2 Gene Expression
Dmel_CR44983 lncRNA:CR44983 Gene Expression
Dmel_CR45451 lncRNA:CR45451 Gene Expression
Dmel_CR45449 lncRNA:CR45449 Gene Expression
Dmel_CR45450 lncRNA:CR45450 Gene Expression
Dmel_CR44078 lncRNA:CR44078 Gene Expression
Dmel_CG3964 TTLL4B Gene Expression
Dmel_CG3980 Cep97 Gene Expression
Dmel_CG31957 CG31957 Gene Expression
Dmel_CG3399 capu Gene Expression
Dmel_CG31774 fred Gene Expression
Dmel_CG31773 Fpgs2 Gene Expression
Dmel_CG43797 CG43797 Gene Expression
Dmel_CR45344 lncRNA:CR45344 Gene Expression
Dmel_CG34176 CG34176 Gene Expression
Dmel_CG15422 CG15422 Gene Expression
Dmel_CG15423 CG15423 Gene Expression
Dmel_CG43773 CG43773 Gene Expression
Dmel_CG43774 CG43774 Gene Expression
Dmel_CG12676 ed Gene Expression
Dmel_CR44984 asRNA:CR44984 Gene Expression
Dmel_CR34661 Dmel_CR34661 Gene Expression
Dmel_CG31962 Sr-CIII Gene Expression
Dmel_CG4099 Sr-CI Gene Expression
Dmel_CG2955 CG2955 Gene Expression
Dmel_CG11767 Or24a Gene Expression
Dmel_CR45791 lncRNA:CR45791 Gene Expression
Dmel_CR44057 lncRNA:CR44057 Gene Expression
Dmel_CG31961 Tbcc Gene Expression
Dmel_CG2958 lectin-24Db Gene Expression
Dmel_CG3714 Naprt Gene Expression
Dmel_CG3352 ft Gene Expression
Dmel_CG3702 CG3702 Gene Expression
Dmel_CG2960 RpL40 Gene Expression
Dmel_CR44608 lncRNA:CR44608 Gene Expression
Dmel_CR45720 lncRNA:CR45720 Gene Expression
Dmel_CR44058 lncRNA:CR44058 Gene Expression
Dmel_CR44059 lncRNA:CR44059 Gene Expression
Dmel_CR45294 lncRNA:CR45294 Gene Expression
Dmel_CR45295 lncRNA:CR45295 Gene Expression
Dmel_CR45296 lncRNA:CR45296 Gene Expression
Dmel_CG15425 CG15425 Gene Expression
Dmel_CR44080 lncRNA:CR44080 Gene Expression
Dmel_CG3675 Art2 Gene Expression
Dmel_CG15427 tutl Gene Expression
Dmel_CG16857 bdl Gene Expression
Dmel_CG2969 Atet Gene Expression
Dmel_CR42895 mir-1005 Gene Expression
Dmel_CR44697 lncRNA:CR44697 Gene Expression
Dmel_CR44698 lncRNA:CR44698 Gene Expression
Dmel_CR44699 lncRNA:CR44699 Gene Expression
Dmel_CR44700 lncRNA:CR44700 Gene Expression
Dmel_CG15429 CG15429 Gene Expression
Dmel_CR45363 lncRNA:CR45363 Gene Expression
Dmel_CG3048 Traf4 Gene Expression
Dmel_CG17612 CG17612 Gene Expression
Dmel_CG3338 Vps53 Gene Expression
Dmel_CG18013 Psf2 Gene Expression
Dmel_CG4104 Tps1 Gene Expression
Dmel_CG3652 CG3652 Gene Expression
Dmel_CG3054 l(2)k05819 Gene Expression
Dmel_CG33003 CG33003 Gene Expression
Dmel_CG3058 Dim1 Gene Expression
Dmel_CG15431 CG15431 Gene Expression
Dmel_CG43055 CG43055 Gene Expression
Dmel_CR31963 tRNA:Trp-CCA-2-1 Gene Expression
Dmel_CG34177 CG34177 Gene Expression
Dmel_CG34178 CG34178 Gene Expression
Dmel_CG43056 CG43056 Gene Expression
Dmel_CG42468 Sfp24F Gene Expression
Dmel_CG15432 CG15432 Gene Expression
Dmel_CG15437 morgue Gene Expression
Dmel_CG15433 Elp3 Gene Expression
Dmel_CG15438 MFS18 Gene Expression
Dmel_CG15439 CG15439 Gene Expression
Dmel_CG15440 Secp43 Gene Expression
Dmel_CG15434 ND-B8 Gene Expression
Dmel_CG15441 Gs1l Gene Expression
Dmel_CG15442 RpL27A Gene Expression
Dmel_CR33674 snoRNA:CD15 Gene Expression
Dmel_CG33002 mRpL27 Gene Expression
Dmel_CG15435 CG15435 Gene Expression
Dmel_CG15443 CG15443 Gene Expression
Dmel_CG15436 Paris Gene Expression
Dmel_CG17840 FIG4 Gene Expression
Dmel_CG15444 ine Gene Expression
Dmel_CG33196 dpy Gene Expression
Dmel_CG15636 HP6 Gene Expression
Dmel_CR43716 lncRNA:CR43716 Gene Expression
Dmel_CR44609 lncRNA:CR44609 Gene Expression
Dmel_CR45452 lncRNA:CR45452 Gene Expression
Dmel_CG34102 BG642163 Gene Expression
Dmel_CG15635 CG15635 Gene Expression
Dmel_CG43798 CG43798 Gene Expression
Dmel_CG3355 CG3355 Gene Expression
Dmel_CR46329 lncRNA:TS6 Gene Expression
Dmel_CG11929 CG11929 Gene Expression
Dmel_CG12205 Elba1 Gene Expression
Dmel_CG15634 Elba3 Gene Expression
Dmel_CG3251 CG3251 Gene Expression
Dmel_CG34351 dcma Gene Expression
Dmel_CG15632 Taf12L Gene Expression
Dmel_CG15631 CG15631 Gene Expression
Dmel_CG15630 fipi Gene Expression
Dmel_CG42523 CG42523 Gene Expression
Dmel_CG3294 CG3294 Gene Expression
Dmel_CG3244 slf Gene Expression
Dmel_CR45297 lncRNA:CR45297 Gene Expression
Dmel_CG15629 CG15629 Gene Expression
Dmel_CG3225 CG3225 Gene Expression
Dmel_CR43562 mir-4910 Gene Expression
Dmel_CG15628 CG15628 Gene Expression
Dmel_CG2976 Fnta Gene Expression
Dmel_CR43560 mir-4912 Gene Expression
Dmel_CG15627 Ir25a Gene Expression
Dmel_CG15626 tank Gene Expression
Dmel_CG12194 CG12194 Gene Expression
Dmel_CG2950 mxt Gene Expression
Dmel_CG11927 CG11927 Gene Expression
Dmel_CG2937 mRpS2 Gene Expression
Dmel_CG11926 Mon1 Gene Expression
Dmel_CG31660 smog Gene Expression
Dmel_CG11924 Cf2 Gene Expression
Dmel_CG3008 CG3008 Gene Expression
Dmel_CG15625 CG15625 Gene Expression
Dmel_CG3036 CG3036 Gene Expression
Dmel_CG2837 snsl Gene Expression
Dmel_CG12787 hoe1 Gene Expression
Dmel_CG15624 hoe2 Gene Expression
Dmel_CG3047 Sgs1 Gene Expression
Dmel_CG14044 synr Gene Expression
Dmel_CG8849 mRpL24 Gene Expression
Dmel_CG3469 betaggt-I Gene Expression
Dmel_CG8873 jet Gene Expression
Dmel_CG8871 Jon25Biii Gene Expression
Dmel_CG8869 Jon25Bii Gene Expression
Dmel_CG8867 Jon25Bi Gene Expression
Dmel_CG3753 Marcal1 Gene Expression
Dmel_CG34124 CG34124 Gene Expression
Dmel_CR43824 asRNA:CR43824 Gene Expression
Dmel_CG34125 CG34125 Gene Expression
Dmel_CG8882 eIF3i Gene Expression
Dmel_CG8885 Scox Gene Expression
Dmel_CG3756 Polr1C Gene Expression
Dmel_CG8886 l(2)05714 Gene Expression
Dmel_CG14043 CG14043 Gene Expression
Dmel_CG3782 mRpL28 Gene Expression
Dmel_CG8890 Gmd Gene Expression
Dmel_CG3792 CG3792 Gene Expression
Dmel_CG8891 CG8891 Gene Expression
Dmel_CG8892 CG8892 Gene Expression
Dmel_CG34126 CG34126 Gene Expression
Dmel_CG33113 Rtnl1 Gene Expression
Dmel_CG42373 Tfb5 Gene Expression
Dmel_CG31917 CG31917 Gene Expression
Dmel_CG3887 SelT Gene Expression
Dmel_CG16858 vkg Gene Expression
Dmel_CG4145 Col4a1 Gene Expression
Dmel_CG14041 SP555 Gene Expression
Dmel_CG14042 CG14042 Gene Expression
Dmel_CG31650 CG31650 Gene Expression
Dmel_CG44001 CG44001 Gene Expression
Dmel_CG33995 CG33995 Gene Expression
Dmel_CG44000 CG44000 Gene Expression
Dmel_CG9121 CG9121 Gene Expression
Dmel_CG9124 eIF3h Gene Expression
Dmel_CG14040 senju Gene Expression
Dmel_CG14036 CG14036 Gene Expression
Dmel_CG5825 His3.3A Gene Expression
Dmel_CG31918 Nepl3 Gene Expression
Dmel_CG18174 Rpn11 Gene Expression
Dmel_CR45291 lncRNA:CR45291 Gene Expression
Dmel_CG14039 qtc Gene Expression
Dmel_CR43820 asRNA:CR43820 Gene Expression
Dmel_CR42920 mir-2495 Gene Expression
Dmel_CR45305 asRNA:CR45305 Gene Expression
Dmel_CG5827 RpL37A Gene Expression
Dmel_CG31651 Pgant5 Gene Expression
Dmel_CG5828 CG5828 Gene Expression
Dmel_CG4230 CG4230 Gene Expression
Dmel_CG8680 ND-13A Gene Expression
Dmel_CG42768 Msp300 Gene Expression
Dmel_CR34568 Dmel_CR34568 Gene Expression
Dmel_CR33789 sncRNA:765 Gene Expression
Dmel_CR33915 sncRNA:128 Gene Expression
Dmel_CR34569 snoRNA:Psi18S-525k Gene Expression
Dmel_CR33749 sncRNA:158 Gene Expression
Dmel_CG6081 Cyp28d2 Gene Expression
Dmel_CG10833 Cyp28d1 Gene Expression
Dmel_CG7742 CG7742 Gene Expression
Dmel_CG14034 CG14034 Gene Expression
Dmel_CG6514 TpnC25D Gene Expression
Dmel_CG14026 tkv Gene Expression
Dmel_CR31971 tRNA:Asp-GTC-2-1 Gene Expression
Dmel_CR31914 tRNA:Asp-GTC-1-1 Gene Expression
Dmel_CR44744 lncRNA:CR44744 Gene Expression
Dmel_CG14032 Cyp4ac1 Gene Expression
Dmel_CG17970 Cyp4ac2 Gene Expression
Dmel_CG14031 Cyp4ac3 Gene Expression
Dmel_CG14025 Nin Gene Expression
Dmel_CG14030 Bub1 Gene Expression
Dmel_CR44743 lncRNA:CR44743 Gene Expression
Dmel_CR44742 lncRNA:CR44742 Gene Expression
Dmel_CG14029 vri Gene Expression
Dmel_CR45730 lncRNA:CR45730 Gene Expression
Dmel_CG14024 CG14024 Gene Expression
Dmel_CG14023 Ncoa6 Gene Expression
Dmel_CR44985 lncRNA:CR44985 Gene Expression
Dmel_CG14028 cype Gene Expression
Dmel_CG14022 CG14022 Gene Expression
Dmel_CG14027 TotM Gene Expression
Dmel_CG14021 fusl Gene Expression
Dmel_CG12512 Acsf2 Gene Expression
Dmel_CG11020 nompC Gene Expression
Dmel_CR42850 lncRNA:CR42850 Gene Expression
Dmel_CR44745 lncRNA:CR44745 Gene Expression
Dmel_CG6604 H15 Gene Expression
Dmel_CR43713 lncRNA:CR43713 Gene Expression
Dmel_CR43714 lncRNA:CR43714 Gene Expression
Dmel_CR43715 lncRNA:CR43715 Gene Expression
Dmel_CR31647 lncRNA:CR31647 Gene Expression
Dmel_CR34662 snoRNA:CD50 Gene Expression
Dmel_CG6634 mid Gene Expression
Dmel_CR45287 lncRNA:CR45287 Gene Expression
Dmel_CG14020 CG14020 Gene Expression
Dmel_CG7382 CG7382 Gene Expression
Dmel_CG11024 cl Gene Expression
Dmel_CG7371 Vps52 Gene Expression
Dmel_CG6907 Elp4 Gene Expression
Dmel_CR44793 asRNA:CR44793 Gene Expression
Dmel_CG31989 Cap-D3 Gene Expression
Dmel_CG31648 Cox11 Gene Expression
Dmel_CG31915 CG31915 Gene Expression
Dmel_CG7277 Coq6 Gene Expression
Dmel_CG14016 tomb Gene Expression
Dmel_CG14015 CG14015 Gene Expression
Dmel_CG7269 Hel25E Gene Expression
Dmel_CG6944 Lam Gene Expression
Dmel_CG6957 Gnpda Gene Expression
Dmel_CG14014 CG14014 Gene Expression
Dmel_CG18269 CG18269 Gene Expression
Dmel_CG14013 CG14013 Gene Expression
Dmel_CG14017 CG14017 Gene Expression
Dmel_CG6992 GluRIIA Gene Expression
Dmel_CG7234 GluRIIB Gene Expression
Dmel_CR44794 lncRNA:CR44794 Gene Expression
Dmel_CR32998 snRNA:U4:25F Gene Expression
Dmel_CG14011 CG14011 Gene Expression
Dmel_CG7251 CG7251 Gene Expression
Dmel_CG18266 CG18266 Gene Expression
Dmel_CG14010 DIP-eta Gene Expression
Dmel_CR44795 lncRNA:CR44795 Gene Expression
Dmel_CR44796 lncRNA:CR44796 Gene Expression
Dmel_CG7249 Cyp6a16 Gene Expression
Dmel_CG31646 DIP-theta Gene Expression
Dmel_CR44822 lncRNA:CR44822 Gene Expression
Dmel_CR42963 mir-959 Gene Expression
Dmel_CR43028 mir-960 Gene Expression
Dmel_CR42946 mir-961 Gene Expression
Dmel_CR42907 mir-962 Gene Expression
Dmel_CR43040 mir-963 Gene Expression
Dmel_CR42950 mir-964 Gene Expression
Dmel_CR44821 lncRNA:CR44821 Gene Expression
Dmel_CG7235 Hsp60C Gene Expression
Dmel_CG12511 CG12511 Gene Expression
Dmel_CR44819 lncRNA:CR44819 Gene Expression
Dmel_CR44820 lncRNA:CR44820 Gene Expression
Dmel_CG7236 CG7236 Gene Expression
Dmel_CG14007 CG14007 Gene Expression
Dmel_CR44818 asRNA:CR44818 Gene Expression
Dmel_CG34011 CG34011 Gene Expression
Dmel_CG11149 CG11149 Gene Expression
Dmel_CG7238 sip1 Gene Expression
Dmel_CG11030 CG11030 Gene Expression
Dmel_CG14006 CG14006 Gene Expression
Dmel_CG11147 CG11147 Gene Expression
Dmel_CG11029 CG11029 Gene Expression
Dmel_CG11142 obst-E Gene Expression
Dmel_CG9171 CG9171 Gene Expression
Dmel_CR31912 asRNA:CR31912 Gene Expression
Dmel_CG31913 CG31913 Gene Expression
Dmel_CG14005 CG14005 Gene Expression
Dmel_CG7239 CG7239 Gene Expression
Dmel_CG11034 CG11034 Gene Expression
Dmel_CR44575 lncRNA:CR44575 Gene Expression
Dmel_CR44576 lncRNA:CR44576 Gene Expression
Dmel_CG43307 CG43307 Gene Expression
Dmel_CG31644 COX6CL Gene Expression
Dmel_CG34381 TrissinR Gene Expression
Dmel_CG8965 rau Gene Expression
Dmel_CG44574 CG44574 Gene Expression
Dmel_CG42469 Sfp26Ac Gene Expression
Dmel_CG43185 CG43185 Gene Expression
Dmel_CG9029 CG9029 Gene Expression
Dmel_CR44577 lncRNA:CR44577 Gene Expression
Dmel_CR44578 lncRNA:CR44578 Gene Expression
Dmel_CG9024 Acp26Ab Gene Expression
Dmel_CG8982 Acp26Aa Gene Expression
Dmel_CR44579 lncRNA:CR44579 Gene Expression
Dmel_CG9021 CG9021 Gene Expression
Dmel_CR43808 lncRNA:CR43808 Gene Expression
Dmel_CG14001 bchs Gene Expression
Dmel_CG14000 CG14000 Gene Expression
Dmel_CG9016 CG9016 Gene Expression
Dmel_CR43926 asRNA:CR43926 Gene Expression
Dmel_CG9019 dsf Gene Expression
Dmel_CR45288 lncRNA:CR45288 Gene Expression
Dmel_CR45289 lncRNA:CR45289 Gene Expression
Dmel_CG42603 Sfp26Ad Gene Expression
Dmel_CG9042 Gpdh1 Gene Expression
Dmel_CR44986 lncRNA:CR44986 Gene Expression
Dmel_CG9044 CG9044 Gene Expression
Dmel_CG13999 CG13999 Gene Expression
Dmel_CG13998 CG13998 Gene Expression
Dmel_CG9046 Vm26Ab Gene Expression
Dmel_CG13997 Vm26Ac Gene Expression
Dmel_CG9048 Vm26Aa Gene Expression
Dmel_CG9050 psd Gene Expression
Dmel_CG13992 CG13992 Gene Expression
Dmel_CG9064 Ucp4C Gene Expression
Dmel_CR43465 asRNA:CR43465 Gene Expression
Dmel_CG18340 Ucp4B Gene Expression
Dmel_CG9553 chic Gene Expression
Dmel_CG9075 eIF4A Gene Expression
Dmel_CG9078 ifc Gene Expression
Dmel_CG9088 Kdm5 Gene Expression
Dmel_CG9093 Tsp26A Gene Expression
Dmel_CG9092 Gal Gene Expression
Dmel_CR43866 asRNA:CR43866 Gene Expression
Dmel_CG9098 CG9098 Gene Expression
Dmel_CG11607 H2.0 Gene Expression
Dmel_CG13996 CG13996 Gene Expression
Dmel_CG9107 CG9107 Gene Expression
Dmel_CG9109 CG9109 Gene Expression
Dmel_CG9115 mtm Gene Expression
Dmel_CG9117 CG9117 Gene Expression
Dmel_CG31643 CG31643 Gene Expression
Dmel_CG9127 Pfas Gene Expression
Dmel_CR43024 mir-966 Gene Expression
Dmel_CG9131 slmo Gene Expression
Dmel_CG34179 CG34179 Gene Expression
Dmel_CG12393 IPIP Gene Expression
Dmel_CG9135 CG9135 Gene Expression
Dmel_CG13995 CG13995 Gene Expression
Dmel_CG34180 CG34180 Gene Expression
Dmel_CG9140 ND-51 Gene Expression
Dmel_CG13994 CG13994 Gene Expression
Dmel_CG9144 Fbw5 Gene Expression
Dmel_CG9147 CG9147 Gene Expression
Dmel_CG9150 CG9150 Gene Expression
Dmel_CG13993 Pfdn1 Gene Expression
Dmel_CG9154 CG9154 Gene Expression
Dmel_CG9159 Kr-h2 Gene Expression
Dmel_CR43801 lncRNA:CR43801 Gene Expression
Dmel_CR9162 lncRNA:CR9162 Gene Expression
Dmel_CR44773 lncRNA:CR44773 Gene Expression
Dmel_CG45074 Kr-h1 Gene Expression
Dmel_CG45075 CG45075 Gene Expression
Dmel_CG9175 CG9175 Gene Expression
Dmel_CG31641 stai Gene Expression
Dmel_CG31642 CG31642 Gene Expression
Dmel_CG5972 Arpc4 Gene Expression
Dmel_CG9226 WDR79 Gene Expression
Dmel_CG42731 tctn Gene Expression
Dmel_CG42730 B9d2 Gene Expression
Dmel_CG9222 CG9222 Gene Expression
Dmel_CR45719 lncRNA:CR45719 Gene Expression
Dmel_CR44824 lncRNA:CR44824 Gene Expression
Dmel_CG13991 CG13991 Gene Expression
Dmel_CG13990 Muc26B Gene Expression
Dmel_CG31639 CG31639 Gene Expression
Dmel_CG13989 CG13989 Gene Expression
Dmel_CG34380 smal Gene Expression
Dmel_CG9481 Ugt37B1 Gene Expression
Dmel_CR44823 lncRNA:CR44823 Gene Expression
Dmel_CG33531 Ddr Gene Expression
Dmel_CG9486 AANATL2 Gene Expression
Dmel_CG13983 CG13983 Gene Expression
Dmel_CR42735 Dmel_CR42735 Gene Expression
Dmel_CG43922 CG43922 Gene Expression
Dmel_CG13984 CG13984 Gene Expression
Dmel_CG9491 PDZ-GEF Gene Expression
Dmel_CG9493 Pez Gene Expression
Dmel_CG11567 Cpr Gene Expression
Dmel_CG9497 CG9497 Gene Expression
Dmel_CG9498 CG9498 Gene Expression
Dmel_CG9499 ppk7 Gene Expression
Dmel_CG9501 ppk14 Gene Expression
Dmel_CG9500 CG9500 Gene Expression
Dmel_CR44777 lncRNA:CR44777 Gene Expression
Dmel_CR44778 lncRNA:CR44778 Gene Expression
Dmel_CG9505 Nepl4 Gene Expression
Dmel_CG9506 slam Gene Expression
Dmel_CG42368 DIP-epsilon Gene Expression
Dmel_CG9507 Nepl5 Gene Expression
Dmel_CG42370 Nepl6 Gene Expression
Dmel_CG42369 CG42369 Gene Expression
Dmel_CG13982 CG13982 Gene Expression
Dmel_CG11527 Tig Gene Expression
Dmel_CG9523 Fic Gene Expression
Dmel_CG9527 Acox3 Gene Expression
Dmel_CG9528 retm Gene Expression
Dmel_CG9526 frj Gene Expression
Dmel_CG16947 Rchy1 Gene Expression
Dmel_CG9531 HemK1 Gene Expression
Dmel_CG9535 mmy Gene Expression
Dmel_CG9536 CG9536 Gene Expression
Dmel_CG9539 Sec61alpha Gene Expression
Dmel_CR45463 lncRNA:CR45463 Gene Expression
Dmel_CG9537 Daxx Gene Expression
Dmel_CG9542 KFase Gene Expression
Dmel_CG9543 epsilonCOP Gene Expression
Dmel_CG9548 Phf5a Gene Expression
Dmel_CG31638 CG31638 Gene Expression
Dmel_CG9547 CG9547 Gene Expression
Dmel_CG9550 CG9550 Gene Expression
Dmel_CG31637 CG31637 Gene Expression
Dmel_CR44775 lncRNA:CR44775 Gene Expression
Dmel_CG9554 eya Gene Expression
Dmel_CR44776 lncRNA:CR44776 Gene Expression
Dmel_CG9595 IFT52 Gene Expression
Dmel_CG11015 COX5B Gene Expression
Dmel_CG9596 Trmt6 Gene Expression
Dmel_CG11043 COX5BL Gene Expression
Dmel_CG31911 Ent2 Gene Expression
Dmel_CG13766 CG13766 Gene Expression
Dmel_CG11319 Dpp10 Gene Expression
Dmel_CG11050 CG11050 Gene Expression
Dmel_CG11320 DIP-iota Gene Expression
Dmel_CR44913 lncRNA:CR44913 Gene Expression
Dmel_CG34345 CG34345 Gene Expression
Dmel_CG31634 Oatp26F Gene Expression
Dmel_CG31635 CG31635 Gene Expression
Dmel_CG11098 Tango1 Gene Expression
Dmel_CG31633 CG31633 Gene Expression
Dmel_CG31636 CG31636 Gene Expression
Dmel_CG11070 Ube4A Gene Expression
Dmel_CG13771 CG13771 Gene Expression
Dmel_CG11181 cup Gene Expression
Dmel_CG34310 CG34310 Gene Expression
Dmel_CG9232 Galt Gene Expression
Dmel_CG11331 Spn27A Gene Expression
Dmel_CG11330 cort Gene Expression
Dmel_CG11329 Nse1 Gene Expression
Dmel_CG11328 Nhe3 Gene Expression
Dmel_CG11327 CG11327 Gene Expression
Dmel_CG11326 Tsp Gene Expression
Dmel_CG11325 AkhR Gene Expression
Dmel_CG11188 Aatf Gene Expression
Dmel_CG11324 homer Gene Expression
Dmel_CG11199 Liprin-alpha Gene Expression
Dmel_CG11201 TTLL3B Gene Expression
Dmel_CG11323 TTLL3A Gene Expression
Dmel_CG11221 meng Gene Expression
Dmel_CG31910 CG31910 Gene Expression
Dmel_CR34663 Dmel_CR34663 Gene Expression
Dmel_CG44271 CG44271 Gene Expression
Dmel_CG11322 CG11322 Gene Expression
Dmel_CG11321 LUBEL Gene Expression
Dmel_CG17378 CG17378 Gene Expression
Dmel_CG9258 nrv1 Gene Expression
Dmel_CG9261 nrv2 Gene Expression
Dmel_CR43610 Dmel_CR43610 Gene Expression
Dmel_CR31631 tRNA:Arg-CCT-1-1 Gene Expression
Dmel_CG17376 CG17376 Gene Expression
Dmel_CG17377 CG17377 Gene Expression
Dmel_CG11236 Daao2 Gene Expression
Dmel_CG17375 CG17375 Gene Expression
