names,scores,logfoldchanges,pvals,pvals_adj,significant
mt:lrRNA,67.88387,2.7307873,0.0,0.0,True
RpL41,46.435837,1.5334909,0.0,0.0,True
Mic10b,44.65592,3.3474412,0.0,0.0,True
His3.3B,42.873207,1.3195772,0.0,0.0,True
Cyt-c-p,42.703632,1.8652208,0.0,0.0,True
mei-P26,40.542522,0.90574205,0.0,0.0,False
sun,39.605705,2.1921887,0.0,0.0,True
Sxl,38.34377,1.6474437,0.0,0.0,True
lncRNA:CR34335,38.19942,1.0402275,0.0,0.0,True
RpL29,33.334557,1.1357545,1.2195843861577203e-243,1.2327183718548033e-240,True
flw,32.368217,1.5679555,7.6894099402471895e-230,7.217060472489148e-227,True
nrv3,32.09885,0.47700128,4.5749449892596626e-226,4.007651810591465e-223,False
snRNA:7SKa,28.860489,1.4851176,3.7422544163910787e-183,2.4586611515689388e-180,True
fne,28.41728,0.7155328,1.2369022220320404e-177,7.387679635227732e-175,False
CG7646,27.964928,1.1172631,4.34068054369834e-172,2.4798496671389646e-169,True
Nca,27.613464,1.7843242,7.668864300575256e-168,4.1987032045649527e-165,True
pum,27.597595,0.8535429,1.189163476928212e-167,6.250243234734684e-165,False
Ten-a,25.915556,0.76261866,4.4480106459245484e-148,1.7190252908073107e-145,False
Pdp1,25.679592,0.7200661,1.9760634220612994e-145,7.212631490523743e-143,False
Dsp1,25.438658,0.96104246,9.425271689725449e-143,3.3472451352160105e-140,False
RpL39,25.31732,1.0257078,2.059227422874951e-141,6.938012393994066e-139,True
Pde4,25.214634,0.8322356,2.768386837300436e-140,9.094150760531933e-138,False
Bsg,24.907856,0.8439543,6.1160544213933495e-137,1.9601208560270393e-134,False
fru,24.892138,1.3950158,9.051705116520265e-137,2.766032679792472e-134,True
sif,24.807793,0.97083855,7.386985931331855e-136,2.2060226167659222e-133,False
Smr,24.179888,1.0180067,3.621827556905372e-129,9.712411040354404e-127,True
Hex-A,23.460672,0.91974574,1.0287185381815754e-121,2.5504455833407356e-119,False
Fim,23.23248,1.0641711,2.1391433049989556e-119,5.205248708830793e-117,True
fs(1)h,22.83054,0.7921766,2.281215920177739e-115,5.352710212702767e-113,False
VhaM9.7-a,22.823195,0.9528809,2.6985581809342574e-115,6.220886753943182e-113,False
msi,22.651754,0.9753147,1.3406310387419682e-113,2.9857443811982143e-111,False
fax,22.308949,0.897746,3.025267659095042e-110,6.516724105001451e-108,False
RpL38,22.295078,0.6447135,4.124571917454626e-110,8.741431450863513e-108,False
Tom6,22.269403,1.7593697,7.316830490753091e-110,1.526081788071359e-107,True
pcs,21.963442,1.5963993,6.442935288594788e-107,1.282729843820235e-104,True
eIF4EHP,21.941378,0.93880457,1.0468204521843661e-106,2.0530180211496374e-104,False
bel,21.871851,0.9411981,4.816266034885722e-106,9.040819385485485e-104,False
CG42613,21.854172,0.941191,7.094755249487785e-106,1.3130293518066125e-103,False
Sh,21.517323,0.46643782,1.0717664240238609e-102,1.9291795632429495e-100,False
UQCR-6.4,21.51571,0.992571,1.1096416301060313e-102,1.9703636512963852e-100,False
Atpalpha,21.37256,0.33302876,2.405737198049183e-101,4.159392997679772e-99,False
HDAC4,21.299494,1.0007514,1.1475290007667518e-100,1.958250788321444e-98,True
Caper,21.096071,0.93467414,8.64252977697663e-99,1.45593386242914e-96,False
Gbeta13F,20.563095,0.614181,5.876149421983787e-94,9.532420173440365e-92,False
dlg1,20.515945,0.787036,1.5512359545548008e-93,2.485761029615864e-91,False
pan,20.425154,0.68111503,9.994176281520543e-93,1.5822105583033726e-90,False
Vap33,20.139585,0.73679525,3.3209976237931144e-90,5.074175439144363e-88,False
Vha16-1,19.936964,0.47731635,1.945172834185753e-88,2.9378817288736544e-86,False
ND-MLRQ,19.867018,0.8171597,7.853307726831576e-88,1.1465829281174102e-85,False
Tlk,19.275063,0.84981054,8.699582785044097e-83,1.2032896610050467e-80,False
Cdc14,19.218872,1.2233487,2.5729940166204348e-82,3.485478492617785e-80,True
para,19.19082,0.52505726,4.4161690554285506e-82,5.802846138833116e-80,False
Unr,18.741835,0.5234707,2.2570800330417486e-78,2.851733810977748e-76,False
CG4467,18.605679,0.79652375,2.890078926037214e-77,3.582607272464999e-75,False
lncRNA:noe,18.564571,0.17976621,6.218084175322834e-77,7.636039819041312e-75,False
Rdh,18.468336,0.8159595,3.713519652946535e-76,4.5181155777516175e-74,False
mRpS5,18.394281,0.81551105,1.4598278964879052e-75,1.7598292256744104e-73,False
RhoGAP93B,18.299028,0.91665274,8.423712893305105e-75,1.0062507947093554e-72,False
eff,17.972647,0.7512897,3.191241966396031e-72,3.71087782641096e-70,False
Eph,17.92488,0.94457835,7.541412046891449e-72,8.542599508289106e-70,False
PAN3,17.902363,0.8189937,1.1302214264490372e-71,1.2693256020119955e-69,False
Syn,17.889,0.7560562,1.4366497806821453e-71,1.5997947557765587e-69,False
Eip75B,17.79649,0.55386573,7.523894150525207e-71,8.307896566210187e-69,False
CG44774,17.709488,0.972021,3.542853023331467e-70,3.879424060547957e-68,False
CG33181,17.654442,0.88759,9.406013139801713e-70,1.0214463855949958e-67,False
drn,17.450813,0.8000892,3.3936907814936334e-68,3.539134672129075e-66,False
sno,17.283993,0.82130563,6.20956093748091e-67,6.276433132192243e-65,False
tow,17.257029,0.90299076,9.907847455250802e-67,9.938100424579811e-65,False
UQCR-11,17.189487,0.67085695,3.18335906186283e-66,3.1688892479452717e-64,False
ND-AGGG,17.07697,2.431953,2.202655198134129e-65,2.1761570904874025e-63,True
orb2,16.995409,0.6974863,8.88081537956596e-65,8.708501051305726e-63,False
chic,16.759031,0.8689153,4.864825494827747e-63,4.66597131401727e-61,False
cype,16.74368,0.53153735,6.297308317788801e-63,5.996132702590206e-61,False
Ac3,16.725685,0.8386337,8.5191033879887e-63,8.05331068476054e-61,False
MED21,16.626398,2.3590066,4.487753390743165e-62,4.182204223713843e-60,True
Serinc,16.617777,1.0503236,5.181890557850257e-62,4.7950733753628437e-60,True
RpL22,16.445509,1.8806514,9.032127885903524e-61,8.299451777676385e-59,True
Sema1a,16.396242,0.67192954,2.0344022648289786e-60,1.856392066656443e-58,False
Pitslre,16.267004,0.64113283,1.6923828178526945e-59,1.5336489811437523e-57,False
Calx,16.04582,1.1211884,6.1146014581159626e-58,5.428774537813766e-56,True
sty,15.90024,0.93440473,6.312261366009998e-57,5.529540956624759e-55,False
TP53INP,15.884815,0.6404865,8.07356669521061e-57,7.02560704470645e-55,False
CanA-14F,15.852859,0.6610732,1.3432972590031421e-56,1.161245130480348e-54,False
CG3009,15.828199,0.92774254,1.9882980281845888e-56,1.7075971300879407e-54,False
brat,15.824569,0.83683914,2.1063582046152756e-56,1.797243299262644e-54,False
RNaseMRP:RNA,15.7501,3.7373252,6.857268620221314e-56,5.81319417223923e-54,True
Cp110,15.624911,0.9225413,4.926031337454554e-55,4.1228058454874425e-53,False
CG32767,15.576662,0.6023196,1.0489036155518792e-54,8.723160448323855e-53,False
NdufA3,15.546101,0.71440387,1.6909320424889078e-54,1.3974117634153616e-52,False
Lk6,15.489983,0.5463939,4.053988946690063e-54,3.3086593018327592e-52,False
dtn,15.479238,0.7591924,4.79117798011115e-54,3.8861776949790435e-52,False
Neb-cGP,15.470173,0.5809131,5.51586304256689e-54,4.446530084621407e-52,False
IA-2,15.398281,0.53513813,1.680769974930122e-53,1.3466656994257198e-51,False
trv,15.258403,0.64888537,1.447484234755141e-52,1.145779689438708e-50,False
dpr7,15.2417555,0.7280426,1.8678252680473476e-52,1.469654133062404e-50,False
RpS14b,15.210025,0.8051718,3.0342780324778636e-52,2.373238889688043e-50,False
mahe,15.177546,0.7220225,4.980702599903157e-52,3.8725699504572475e-50,False
Cngl,15.176023,0.5110311,5.097699532680744e-52,3.9402218740838223e-50,False
beta-Spec,15.16925,0.74691236,5.651901095482201e-52,4.343039789160007e-50,False
Rbp,15.168088,0.6276889,5.752855772173094e-52,4.394914235253166e-50,False
mt:srRNA,15.135427,2.623417,9.456434550571126e-52,7.182517340722809e-50,True
Alat,15.079219,1.2726849,2.218775642560617e-51,1.6755581576578454e-49,True
Ca-alpha1T,15.047981,0.66557395,3.55931707477476e-51,2.67253864928802e-49,False
CG13739,15.02838,0.96122384,4.7856618604053016e-51,3.572931638961685e-49,False
jim,14.795081,0.4058664,1.575932821572311e-49,1.1633571503067507e-47,False
Lis-1,14.780698,0.66867256,1.951351191791767e-49,1.4324443944214423e-47,False
UBL3,14.738777,0.886856,3.633022647167684e-49,2.6374540101537774e-47,False
CG40045,14.684722,0.8629292,8.076440520200005e-49,5.799149094832134e-47,False
Adcy1,14.662125,0.9209379,1.126912981274054e-48,8.004127877805983e-47,False
mmd,14.439772,0.57713807,2.908054008624608e-47,2.02178992980568e-45,False
Dora,14.423464,0.56861174,3.6838313751103137e-47,2.521122097341121e-45,False
bru3,14.367294,0.62967414,8.301125487893748e-47,5.622514892315662e-45,False
glo,14.364472,0.8288659,8.64630363127092e-47,5.826278446917944e-45,False
AcCoAS,14.270551,1.1895932,3.3393035901651996e-46,2.238696386467894e-44,True
sordd1,14.248803,1.2132419,4.560273602593683e-46,3.0417256415269543e-44,True
rin,14.240807,0.6207114,5.1133111100130556e-46,3.3933791911904824e-44,False
B4,14.18747,0.8689622,1.095386079596724e-45,7.196686542950477e-44,False
CG43737,14.143122,0.60860556,2.0594114417994397e-45,1.3463018082211262e-43,False
Bacc,14.1172,0.27990097,2.97581226361384e-45,1.935751145736924e-43,False
nej,13.998868,0.6503905,1.5837226894740226e-44,1.0201037323376793e-42,False
Mnt,13.923975,0.69507724,4.529944892975456e-44,2.9035841899364634e-42,False
CG15431,13.918416,0.8893173,4.896378945524331e-44,3.1232242400092095e-42,False
CG12025,13.899186,0.7012329,6.406577329931725e-44,4.066783870304486e-42,False
hrm,13.889105,0.92201924,7.375126965735743e-44,4.6590946312388295e-42,False
sgg,13.884229,0.521093,7.894577489337356e-44,4.963385081813055e-42,False
elav,13.878231,0.5219178,8.583611469968418e-44,5.370888319780239e-42,False
Alk,13.822971,0.53980684,1.8526254970005266e-43,1.1537203332031716e-41,False
heca,13.821089,0.6136961,1.901726003113648e-43,1.178711305703459e-41,False
RpL31,13.810655,0.41297242,2.1982492974209266e-43,1.3561030877047407e-41,False
gro,13.75014,0.7898431,5.083107832918545e-43,3.12112322077335e-41,False
swm,13.586001,0.9822585,4.848560053554282e-42,2.8959126865319667e-40,False
CG40228,13.55591,0.8036417,7.309998433484918e-42,4.346306760904608e-40,False
CG32544,13.554771,1.1216811,7.424273467143839e-42,4.394367268390542e-40,True
kirre,13.472397,0.7162112,2.2736366494202268e-41,1.3397123575507525e-39,False
CG46385,13.449266,0.6736734,3.109411108273162e-41,1.8158960872315265e-39,False
Tom7,13.442034,0.70033646,3.428832128643696e-41,1.993577618158326e-39,False
Galphaq,13.439314,0.73153913,3.5572027139644685e-41,2.0500720904163646e-39,False
lola,13.385121,0.4367018,7.387626973486351e-41,4.239013905310509e-39,False
CG32369,13.297944,0.78873765,2.379206557624752e-40,1.3533668470644695e-38,False
CASK,13.280806,0.51708955,2.991564118238533e-40,1.6943600221402723e-38,False
RpS27,13.262422,0.35982922,3.823448020309614e-40,2.156227767676752e-38,False
GluRIA,13.253371,0.8453902,4.31381540827117e-40,2.422373267721503e-38,False
tna,13.20411,0.56530416,8.30755838614096e-40,4.645162433782648e-38,False
Rnf11,13.190474,0.9956904,9.95572509157271e-40,5.543145241663789e-38,False
CG44422,13.186922,0.7588145,1.0435923854712729e-39,5.785993225777437e-38,False
CHES-1-like,13.116694,0.73721224,2.6420934419641918e-39,1.4465461594753951e-37,False
Frq1,13.094309,0.4910399,3.548896900046281e-39,1.9349587247555245e-37,False
CRMP,13.063199,1.2817416,5.343410640290329e-39,2.901339496422104e-37,True
MtnA,12.976332,0.85380644,1.6667454309383797e-38,8.975834001037011e-37,False
Dhit,12.96279,0.49846962,1.9888149674236288e-38,1.0666542315080198e-36,False
Mpcp2,12.913349,0.49223834,3.7847618413073855e-38,2.005313330434639e-36,False
ox,12.79895,0.6773031,1.661825330176049e-37,8.76963246526638e-36,False
mub,12.771745,0.47791812,2.3580893224285854e-37,1.2394117478684646e-35,False
Drep2,12.737271,0.6146032,3.670057801925477e-37,1.9212971919243331e-35,False
NfI,12.732634,0.80258244,3.894778586476687e-37,2.0308488343771295e-35,False
CG10804,12.605743,0.6558612,1.9631205998138108e-36,1.0195812127096234e-34,False
COX8,12.558341,0.45844713,3.577531624727004e-36,1.8507388011383004e-34,False
csw,12.474178,0.52499074,1.0326634327834668e-35,5.3004677760838875e-34,False
Maf1,12.427857,0.632842,1.8451343580431001e-35,9.433877612718418e-34,False
AP-1gamma,12.408285,0.74949086,2.3564441636726922e-35,1.2001424926612084e-33,False
CG2865,12.358386,0.7732972,4.3887889053187733e-35,2.2180263929187957e-33,False
rl,12.321721,0.5270491,6.920170861489219e-35,3.4839480888876756e-33,False
l(3)80Fj,12.309803,0.523121,8.021870985940282e-35,4.0231826242463854e-33,False
Ubr1,12.300939,0.9217643,8.952751910878687e-35,4.456028792005528e-33,False
hrg,12.256686,0.7081201,1.5469828538321645e-34,7.641862668930316e-33,False
egh,12.255344,0.5189647,1.5728049926056204e-34,7.740321199564739e-33,False
RhoGAP71E,12.24594,0.5812292,1.766175075892116e-34,8.659530036277017e-33,False
Snap25,12.181794,0.31008923,3.8863787290436864e-34,1.8984021003581428e-32,False
Marf,12.170561,0.69287735,4.4600700942749995e-34,2.1705674458804998e-32,False
hang,12.168799,0.76442987,4.557347380701307e-34,2.2097248923400433e-32,False
shep,12.148537,0.25373766,5.840178307250584e-34,2.800727845155937e-32,False
CG42258,12.125495,0.70265657,7.739114185093022e-34,3.6978894688044477e-32,False
anne,12.121375,0.49437615,8.138194637346749e-34,3.874488316475952e-32,False
CG40498,12.116328,0.51675624,8.655099169665242e-34,4.1057040826498655e-32,False
fwe,12.108506,0.57666385,9.521269982438045e-34,4.5003412794689176e-32,False
alpha-Man-Ia,12.065867,0.77049255,1.5996870241857833e-33,7.531647810870705e-32,False
Nup153,12.0655985,0.7217281,1.6049173417380498e-33,7.531647810870705e-32,False
loaf,11.983658,0.61798286,4.327956168579274e-33,2.0166434062103422e-31,False
Hrb27C,11.963903,0.3611504,5.491852689603799e-33,2.5499273618867108e-31,False
Myc,11.933909,1.300572,7.878472019310007e-33,3.6451803638638553e-31,True
CG42450,11.8864355,0.45543355,1.3922276215730056e-32,6.3964583732410115e-31,False
CG43736,11.8705845,0.55264926,1.68288020708214e-32,7.69764492832925e-31,False
dpr10,11.870372,0.94864374,1.6871550527844932e-32,7.69764492832925e-31,False
rdgB,11.8497305,0.5541309,2.1588404503131256e-32,9.815627514572482e-31,False
GluRIB,11.84678,0.61611307,2.2362005903832919e-32,1.0132301985391882e-30,False
comt,11.78841,0.59344035,4.479189620799444e-32,2.022561911247584e-30,False
CG44838,11.775316,0.64420336,5.23205860000127e-32,2.3544263700005713e-30,False
tou,11.764675,0.5775745,5.935430171839672e-32,2.661827728941068e-30,False
bsk,11.70973,0.68119955,1.1364077068499725e-31,5.06182958237581e-30,False
HUWE1,11.634123,0.8945854,2.764171893920161e-31,1.2188328418158026e-29,False
CG5282,11.631687,1.1532823,2.8441957007859516e-31,1.2499241307132912e-29,True
Ptpmeg2,11.629421,0.5660216,2.920715869340437e-31,1.2792735507711116e-29,False
eIF4G2,11.58556,0.6323851,4.877675226122977e-31,2.1293240023673062e-29,False
hbt,11.58036,0.6873966,5.1827717872917025e-31,2.2550205723514228e-29,False
Cds,11.568749,0.7510811,5.934157174082043e-31,2.573426576483104e-29,False
Arf1,11.563772,0.5635447,6.288468554142283e-31,2.7181077895207107e-29,False
Pkc53E,11.441728,0.5127704,2.5868257512920916e-30,1.1071951261230646e-28,False
Socs36E,11.433602,0.6384134,2.8407297055164618e-30,1.2119216990417632e-28,False
P5CDh1,11.421035,0.64734787,3.2830227317974564e-30,1.3960815111915397e-28,False
MFS17,11.411787,0.5240614,3.651498926746265e-30,1.5477643837885782e-28,False
Cka,11.361346,0.66863364,6.51327872086031e-30,2.743092384362323e-28,False
RASSF8,11.357494,0.6392667,6.806937144341674e-30,2.857608756442479e-28,False
CG31360,11.343421,1.5997281,7.995621452168915e-30,3.345938403869412e-28,True
REPTOR-BP,11.3411875,0.80757874,8.202363552994702e-30,3.4215573678206474e-28,False
VhaPPA1-1,11.337356,0.5818325,8.569504433617987e-30,3.563395198029758e-28,False
Gprk1,11.33371,0.46767265,8.933892986917047e-30,3.7031972822741324e-28,False
Galphao,11.329609,0.45222193,9.362189864312243e-30,3.8685275099705303e-28,False
Con,11.297986,0.5240004,1.3426227766961993e-29,5.530427362316006e-28,False
Rap2l,11.231754,0.81289124,2.8476725851019915e-29,1.1693255552575054e-27,False
Pdk1,11.222147,0.8383856,3.174668014613601e-29,1.2995370003745395e-27,False
UbcE2H,11.213939,0.73635393,3.4834025534110753e-29,1.4214878742801717e-27,False
REPTOR,11.207163,0.596063,3.760564367315227e-29,1.5298394980347393e-27,False
Deaf1,11.201783,0.67865646,3.9960892731685334e-29,1.620636205229461e-27,False
Ca-alpha1D,11.174432,0.5060046,5.43973120695257e-29,2.1993251710571317e-27,False
CG32683,11.169638,0.988875,5.741453416729939e-29,2.314193186988693e-27,False
Psi,11.133667,0.6202862,8.602210401331803e-29,3.456668032828743e-27,False
jef,11.132228,0.5624879,8.742285670712717e-29,3.502244930279424e-27,False
Pli,11.115028,0.7444906,1.060172272615077e-28,4.2342442742134076e-27,False
28SrRNA-Psi:CR40596,11.111529,2.6250534,1.102544588216128e-28,4.390132087624219e-27,True
mAcon1,11.1049385,0.7315764,1.1869921618178535e-28,4.712107856884167e-27,False
onecut,11.093822,0.50773764,1.3441972751838202e-28,5.304129788563182e-27,False
Rbp9,11.082202,0.48536327,1.5306160864503477e-28,6.021645322142985e-27,False
Cdc42,11.047786,1.5941844,2.246895666479383e-28,8.786966981410443e-27,True
Rap1,11.0275135,0.48579356,2.815421108745472e-28,1.0977636014514985e-26,False
unk,11.01487,0.728891,3.240043105894526e-28,1.259590722232369e-26,False
CG14853,10.996849,0.76478046,3.957201526653486e-28,1.5338533351099353e-26,False
Cipc,10.980582,0.6064109,4.738618576690976e-28,1.82596621987447e-26,False
nAChRalpha6,10.913904,0.44744453,9.891533199831406e-28,3.8004311767773295e-26,False
Bili,10.906526,0.94452626,1.0727889739675016e-27,4.1097513463361433e-26,False
CG42337,10.883133,0.59249884,1.3871172561713628e-27,5.298465333166194e-26,False
ND-MWFE,10.868189,0.5001866,1.6341178871150217e-27,6.223857691794605e-26,False
Sap47,10.846216,0.27488115,2.0785325248092464e-27,7.893617738726445e-26,False
RpS21,10.819597,0.38868785,2.7799548313044704e-27,1.0526975931798484e-25,False
CG13375,10.810384,1.1215756,3.0738037454249613e-27,1.160625896979425e-25,True
Frq2,10.769334,0.6508906,4.804663364816282e-27,1.8089764072689382e-25,False
Gprk2,10.735648,0.47496155,6.923156969487734e-27,2.5917459424236134e-25,False
Atg8a,10.731557,0.40296233,7.23662052144963e-27,2.701397546927504e-25,False
CG42402,10.728832,0.5766628,7.453189298130028e-27,2.774359982363416e-25,False
Nep3,10.727679,1.0069857,7.546802297634519e-27,2.8012706833592536e-25,True
RhoGAPp190,10.685016,0.43861303,1.1962839915950897e-26,4.427935675932248e-25,False
Rab3-GEF,10.677294,0.57448715,1.3000695024137333e-26,4.798571140931588e-25,False
mir-9381,10.658637,1.8602356,1.5890890713985923e-26,5.832578323513269e-25,True
CG43347,10.647089,0.5972771,1.799027440933871e-26,6.584741106927874e-25,False
Crk,10.625375,0.6940406,2.2709924665577335e-26,8.289122502935728e-25,False
Snx27,10.614631,0.86151564,2.547998848317062e-26,9.27443348113191e-25,False
CG31221,10.586484,0.48266396,3.4428214534268603e-26,1.2496871242549432e-24,False
sbr,10.581977,0.9277608,3.6125308771256665e-26,1.307676466265324e-24,False
Hipk,10.56862,0.46319288,4.165790440986954e-26,1.4996845587553035e-24,False
CG17698,10.53934,0.5798489,5.689674671530344e-26,2.0426864804346644e-24,False
mtgo,10.534175,0.4818485,6.010830757299722e-26,2.152106707109492e-24,False
lncRNA:CR45102,10.520388,1.2565856,6.9586618464589e-26,2.4779625111780473e-24,True
Eip78C,10.499883,0.98167765,8.648723405440376e-26,3.071465555337474e-24,False
Taf4,10.481692,0.8265028,1.0485044943899572e-25,3.713571174200549e-24,False
side-VI,10.476213,0.47355148,1.1110331057566099e-25,3.913934318938835e-24,False
igl,10.467132,0.44302812,1.2229211673771305e-25,4.2965732992875655e-24,False
nAChRalpha5,10.4550085,0.36395136,1.3898582875444794e-25,4.866240142579731e-24,False
heph,10.454831,0.4551749,1.3924705430821759e-25,4.866240142579731e-24,False
CG17124,10.450755,0.5033053,1.4536251575922382e-25,5.0530779287730184e-24,False
nAChRalpha4,10.444671,0.4956673,1.5499203785699988e-25,5.359461519581522e-24,False
CG8671,10.411885,0.4673495,2.1884344126708408e-25,7.547513958660065e-24,False
Pp2C1,10.391415,0.6662545,2.712976842100027e-25,9.332072174134647e-24,False
Rab21,10.385905,1.3503221,2.874286698202602e-25,9.861129820987517e-24,True
Vsp37A,10.38194,1.132263,2.9962439980441155e-25,1.0252772430807208e-23,True
nebu,10.329076,0.73009986,5.205966247044177e-25,1.767607144345232e-23,False
hwt,10.317653,0.45644805,5.863910082759952e-25,1.9858705795738598e-23,False
Appl,10.2971945,0.2971375,7.254632809668753e-25,2.444253208180703e-23,False
CG45002,10.293564,0.5899587,7.533512712865695e-25,2.5317226866254536e-23,False
ari-1,10.27867,0.5195994,8.793267554027483e-25,2.947539174997988e-23,False
E(Pc),10.277008,0.580703,8.946177476238898e-25,2.991164682895143e-23,False
tty,10.273849,0.5158185,9.244180879170564e-25,3.0829577855914014e-23,False
CG42594,10.261183,0.6625016,1.05407702230629e-24,3.506473942558139e-23,False
CG31635,10.234867,0.5103499,1.3838492440013686e-24,4.5918634005499955e-23,False
Spred,10.220194,0.44735965,1.6101861001610463e-24,5.329432079626234e-23,False
ckn,10.214239,0.74452007,1.712169331321154e-24,5.652739953155769e-23,False
Hers,10.182409,0.48889622,2.376051634310943e-24,7.824891848332279e-23,False
SPR,10.180448,0.8481077,2.4244381394767178e-24,7.964279288181019e-23,False
Lamp1,10.17782,0.5214725,2.4907815292472542e-24,8.161812791598234e-23,False
l(3)neo38,10.158072,0.46206087,3.050487870345012e-24,9.970997665754591e-23,False
Eip63E,10.151342,0.4468461,3.2683735559152493e-24,1.0656682016061136e-22,False
Unc-76,10.128268,0.49270338,4.13914672694029e-24,1.342923160296183e-22,False
numb,10.125772,0.5281279,4.246110130424955e-24,1.3742336727532983e-22,False
stai,10.117676,0.37719086,4.612402587070071e-24,1.489114741869797e-22,False
SKIP,10.111982,0.5600529,4.8884829557845095e-24,1.5743790695835406e-22,False
AGO2,10.095121,0.9369248,5.805892124218692e-24,1.8652670540888415e-22,False
Tsp66E,10.053434,0.47985777,8.872017667484856e-24,2.8364552834732605e-22,False
C3G,10.048797,0.68364507,9.299641992282649e-24,2.9659537810338353e-22,False
mamo,10.0479145,0.44476032,9.383184711499565e-24,2.985352230244656e-22,False
hts,9.963453,0.53467584,2.2027530346994134e-23,6.99134658839379e-22,False
CG6966,9.920965,0.5763744,3.3747665975396945e-23,1.0648938962682043e-21,False
side-VII,9.920827,0.8040768,3.3794577986593696e-23,1.0648938962682043e-21,False
Asator,9.917833,0.47083095,3.4823427206269227e-23,1.0946885968669322e-21,False
pAbp,9.910064,0.33023402,3.764043483874058e-23,1.1804184099786426e-21,False
CG3726,9.894355,0.69229335,4.4043907715963975e-23,1.3779451128280158e-21,False
CG17883,9.890439,0.5469539,4.580140460730778e-23,1.429526025035687e-21,False
Rbp1-like,9.8776045,0.32655883,5.206280427829233e-23,1.6211024839259746e-21,False
CG32772,9.865125,0.66266245,5.89610015387219e-23,1.8315545158837016e-21,False
CG31998,9.86176,0.5530213,6.097115317381445e-23,1.8895305488300045e-21,False
Ank2,9.847247,0.35561335,7.044681067462204e-23,2.178049628857726e-21,False
Polr2K,9.838007,1.3092026,7.722569935328832e-23,2.3764536053915892e-21,True
slo,9.836816,0.37249687,7.814530005698543e-23,2.39913374474016e-21,False
CG9932,9.820795,0.504311,9.161811126555324e-23,2.8062050863155463e-21,False
vsg,9.811803,0.85707486,1.0016325426525562e-22,3.0608027001057184e-21,False
Spar,9.802099,0.621914,1.1026951548903767e-22,3.354031096124896e-21,False
Ca-beta,9.795569,0.6031509,1.1763232706945857e-22,3.569720040860706e-21,False
CG9674,9.794996,0.45771065,1.1830164472229034e-22,3.5817594738499885e-21,False
SK,9.788107,0.40951514,1.2664429606597708e-22,3.825531150130894e-21,False
sxc,9.777099,0.5780525,1.412004920469462e-22,4.245708159031746e-21,False
G9a,9.77316,0.4940775,1.4680035101970033e-22,4.40401053059101e-21,False
CG7781,9.771047,0.3992651,1.498960097816844e-22,4.486636830367501e-21,False
RSG7,9.764484,0.45366043,1.5992391932344657e-22,4.775909772522927e-21,False
CG13364,9.752554,0.6247106,1.7988406563482408e-22,5.359810935241697e-21,False
chrb,9.751798,0.3848884,1.8122988066591257e-22,5.387693737443646e-21,False
CG40191,9.7127,0.643983,2.661900771166645e-22,7.895570233212125e-21,False
tay,9.708797,0.541626,2.765798669868011e-22,8.185269036501276e-21,False
Rtnl1,9.707636,0.34315485,2.7975086757618887e-22,8.260508763935106e-21,False
CG32982,9.702431,0.8250862,2.943998238634407e-22,8.673573286021549e-21,False
yrt,9.690097,0.6326345,3.3221266218586785e-22,9.765714499155042e-21,False
CG34250,9.683209,0.8375429,3.553800369321711e-22,1.042342340466234e-20,False
Pka-R2,9.676348,0.4474923,3.8004975849194285e-22,1.1122168878806522e-20,False
CG1275,9.667758,1.7387062,4.13335363648986e-22,1.2069392618550393e-20,True
AP-2mu,9.637319,1.2775072,5.562175030366248e-22,1.6169685818365597e-20,True
Dyb,9.629216,0.55440927,6.018678950162516e-22,1.7458154835570743e-20,False
mura,9.610711,0.42697462,7.204999359056088e-22,2.0853236030395812e-20,False
larp,9.593993,0.46097317,8.474000377094772e-22,2.4472168121983584e-20,False
unc-119,9.580761,0.43897834,9.633211422680141e-22,2.775885923114409e-20,False
Sf3b5,9.571881,1.4057643,1.0497732928196098e-21,3.018385353971482e-20,True
capu,9.571114,0.52293295,1.0576067194955388e-21,3.034269059862747e-20,False
nAChRalpha3,9.56932,0.51277655,1.0761162790319741e-21,3.0806466027189844e-20,False
Tm1,9.528816,0.44141516,1.590861875514072e-21,4.544331531359762e-20,False
CG8245,9.52279,0.6034189,1.685904687804941e-21,4.8053769192531286e-20,False
CG16711,9.505896,0.44309044,1.98334670522006e-21,5.640947122638871e-20,False
Rgk1,9.500779,0.86554056,2.0832536356826687e-21,5.912300814874788e-20,False
Cbp53E,9.499213,0.42979288,2.114821062237108e-21,5.988954473662844e-20,False
AP-2alpha,9.460537,0.47822076,3.0636680859530285e-21,8.638755074983432e-20,False
CG11768,9.449108,1.6167573,3.4172896999301584e-21,9.59469800365006e-20,True
mrva,9.442993,0.5237517,3.62280459625213e-21,1.0150032493550743e-19,False
wdb,9.441191,0.3712957,3.68567142128785e-21,1.0304196271430287e-19,False
mtd,9.413008,0.35286832,4.821384796515355e-21,1.3450742298558762e-19,False
lawc,9.395235,0.6632185,5.70903747796656e-21,1.5893379758576398e-19,False
CG32206,9.38767,0.5233478,6.134243187438408e-21,1.7041005387513886e-19,False
CG9813,9.381103,0.4579655,6.528660751961619e-21,1.8098439299741703e-19,False
raskol,9.337919,0.53639805,9.824596032172758e-21,2.717793512900001e-19,False
cic,9.275712,0.39107025,1.7643711002379265e-20,4.850174949189614e-19,False
hzg,9.272603,1.1957623,1.8165666867683006e-20,4.983233040529326e-19,True
